Gene,Log_Tom2d
PITG_18038,-0.403471523
PITG_18039,0.246930444
PITG_18040,
PITG_18044,-0.221862378
PITG_18045,-1.051790813
PITG_18046,-1.047411927
PITG_18047,-0.286013126
PITG_18048,-0.62633634
PITG_18049,-0.307747727
PITG_18050,-0.489100799
PITG_18052,-0.016363609
PITG_18053,-0.858569321
PITG_18054,0.256670055
PITG_18055,-0.070653159
PITG_18056,-0.285925857
PITG_18057,0.19779502
PITG_18058,-0.417562925
PITG_18062,-0.09684873
PITG_18063,-0.300129946
PITG_18064,0.01154802
PITG_18065,0.823673791
PITG_18066,-0.176321672
PITG_18067,-0.980331643
PITG_18068,0.2178762
PITG_18069,-0.163769551
PITG_18070,-0.594234822
PITG_18071,0.007204506
PITG_18072,-1.250589284
PITG_18073,-0.016730552
PITG_18074,0.417802375
PITG_18075,0.159182801
PITG_18076,-0.173381814
PITG_18077,0.128118492
PITG_18078,0.087049624
PITG_18079,-0.105377685
PITG_18080,0.101979789
PITG_18082,1.040904595
PITG_18083,-1.017167029
PITG_18084,0.375291052
PITG_18085,-0.098244898
PITG_18088,-0.628047505
PITG_18089,-0.533772467
PITG_18090,0.480739006
PITG_18091,-0.399455486
PITG_18092,-0.232293886
PITG_18093,-0.012056692
PITG_18094,-0.71705425
PITG_18095,-0.437554111
PITG_18096,0.118303805
PITG_18097,-0.657877577
PITG_18098,-0.076229431
PITG_18099,-0.08924295
PITG_18100,0.784766281
PITG_18101,-0.232100116
PITG_18102,-0.426599388
PITG_18103,0.18565515
PITG_18104,0.003452307
PITG_18105,-0.292261985
PITG_18106,-0.840895773
PITG_18107,-0.828007031
PITG_18109,0.427034566
PITG_18110,-0.162967521
PITG_18111,-0.50107675
PITG_18113,0.051901772
PITG_18114,1.245725985
PITG_18116,0.625155185
PITG_18117,-0.598528131
PITG_18118,-0.057016499
PITG_18119,0.104278408
PITG_18127,-0.010744337
PITG_18129,-0.805829151
PITG_18133,-0.489671155
PITG_18135,
PITG_18137,-0.123351319
PITG_18140,
PITG_18141,-0.132018459
PITG_18142,-0.195653748
PITG_18144,-0.080877691
PITG_18145,
PITG_18147,
PITG_18148,-0.190813383
PITG_18150,-0.310216433
PITG_18151,0.252456263
PITG_18152,-0.599660934
PITG_18153,-0.223892245
PITG_18155,-0.164488296
PITG_18156,0.212890527
PITG_18157,-0.039013763
PITG_18158,-0.544082243
PITG_18160,0.128017977
PITG_18161,-0.447979974
PITG_18163,0.289057687
PITG_18164,-0.156239985
PITG_18165,-1.740439662
PITG_18166,0.458363655
PITG_18167,0.006614583
PITG_18168,-0.404813912
PITG_18169,-0.210761189
PITG_18170,0.155877425
PITG_18171,-0.427255336
PITG_18172,-0.36030738
PITG_18173,-0.280143831
PITG_18174,-0.397194302
PITG_18175,0.482046603
PITG_18176,0.196495422
PITG_18179,0.400144555
PITG_18183,-0.069251735
PITG_18184,0.007522564
PITG_18185,-0.64089458
PITG_18186,-0.077833101
PITG_18187,-0.953711344
PITG_18188,0.358078747
PITG_18189,-0.348372082
PITG_18190,0.105831645
PITG_18191,0.108961654
PITG_18193,0.081516331
PITG_18195,0.540332844
PITG_18197,0.160410779
PITG_18200,-0.384595945
PITG_18201,-0.473516525
PITG_18202,-0.229579891
PITG_18203,-0.238966557
PITG_18204,-0.387627285
PITG_18205,-0.241652902
PITG_18206,-0.481527696
PITG_18207,0.136630255
PITG_18208,-0.149940045
PITG_18209,-1.697942768
PITG_18210,-0.607757714
PITG_18215,1.968429046
PITG_18216,-0.136516679
PITG_18218,1.082290128
PITG_18221,0.870701096
PITG_18224,0.929225102
PITG_18225,-0.208092049
PITG_18226,0.312303959
PITG_18227,-0.281296781
PITG_18228,-0.063970603
PITG_18229,0.085655623
PITG_18230,-0.224128184
PITG_18231,0.478769363
PITG_18232,-0.372185021
PITG_18233,-0.916297513
PITG_18234,-0.004028782
PITG_18235,-0.446172509
PITG_18236,-0.37066362
PITG_18237,-0.21493308
PITG_18238,0.292176189
PITG_18241,0.112708961
PITG_18242,-0.487015125
PITG_18243,-0.78291819
PITG_18244,-0.246411471
PITG_18245,-0.060567337
PITG_18246,0.280634749
PITG_18247,0.448793237
PITG_18248,-0.347485259
PITG_18249,-0.160079798
PITG_18250,-0.184201698
PITG_18251,-0.098093914
PITG_18252,0.073441488
PITG_18253,0.706249139
PITG_18254,0.21519216
PITG_18255,-0.476820187
PITG_18256,-0.43185507
PITG_18257,-0.428416442
PITG_18258,-0.26157933
PITG_18259,0.254790368
PITG_18260,0.012947047
PITG_18261,0.51192973
PITG_18262,0.336964449
PITG_18263,-0.144019212
PITG_18265,-0.004352513
PITG_18266,0.105521064
PITG_18270,0.263426461
PITG_18271,0.208153202
PITG_18272,0.043722454
PITG_18274,-0.63676555
PITG_18275,-0.291900031
PITG_18276,0.190303427
PITG_18277,-0.303453309
PITG_18278,-0.159057555
PITG_18279,-0.622878059
PITG_18280,-0.182217182
PITG_18283,-0.492117995
PITG_18284,1.979927744
PITG_18288,0.401309722
PITG_18289,-0.250316319
PITG_18291,-0.273584543
PITG_18292,-0.166237786
PITG_18293,-0.656725332
PITG_18294,-0.575646291
PITG_18295,0.073784965
PITG_18296,0.445439444
PITG_18297,0.168288454
PITG_18298,-0.362472197
PITG_18299,0.325879147
PITG_18300,0.731716706
PITG_18301,-0.552450165
PITG_18302,0.129711967
PITG_18303,0.440431859
PITG_18304,0.163107247
PITG_18305,
PITG_18306,-0.959539225
PITG_18307,0.452638009
PITG_18308,0.415161001
PITG_18311,-0.758056272
PITG_18312,-1.624323737
PITG_18314,0.565015633
PITG_18315,0.513224127
PITG_18316,-1.561036057
PITG_18317,-0.982917795
PITG_18318,-0.00022848
PITG_18319,0.610256137
PITG_18320,0.172066482
PITG_18321,-0.037025825
PITG_18322,0.189788412
PITG_18323,0.197821655
PITG_18325,0.572017297
PITG_18326,0.269528985
PITG_18327,-0.201841312
PITG_18328,0.339211373
PITG_18329,0.444124344
PITG_18330,-0.243707686
PITG_18331,0.593499238
PITG_18332,0.260411546
PITG_18333,0.576131117
PITG_18334,-0.463834751
PITG_18335,0.521991614
PITG_18336,0.441497434
PITG_18337,0.115954315
PITG_18338,0.342477813
PITG_18339,-0.233815045
PITG_18340,0.268882624
PITG_18342,-0.099033894
PITG_18343,0.397256081
PITG_18344,0.300193336
PITG_18345,0.219450758
PITG_18346,0.76872492
PITG_18347,0.597287907
PITG_18350,0.254635726
PITG_18351,0.062013878
PITG_18352,0.213636998
PITG_18353,-0.106574177
PITG_18354,-1.562358729
PITG_18355,-0.687535777
PITG_18356,-0.316214511
PITG_18357,-0.298449035
PITG_18358,0.03110398
PITG_18359,0.050189872
PITG_18360,-0.856732479
PITG_18361,-0.413727076
PITG_18363,0.13834094
PITG_18364,-0.685221638
PITG_18366,-0.278127758
PITG_18367,0.243887551
PITG_18369,-1.582005585
PITG_18370,-0.151800085
PITG_18371,0.20464485
PITG_18372,-0.362675981
PITG_18373,-0.145371976
PITG_18374,-0.723943687
PITG_18375,-0.808602608
PITG_18376,-0.656813076
PITG_18377,-0.511670001
PITG_18378,-0.525317315
PITG_18379,-0.390029955
PITG_18380,-0.383129578
PITG_18381,-0.161360268
PITG_18382,-0.900964387
PITG_18383,0.527793398
PITG_18384,-0.191961305
PITG_18385,-1.001221119
PITG_18386,0.471469014
PITG_18387,-0.036597471
PITG_18388,-0.404065845
PITG_18392,-0.530084608
PITG_18393,-0.189096137
PITG_18396,-0.67138441
PITG_18397,0.080189974
PITG_18398,0.211954235
PITG_18399,0.472766074
PITG_18402,0.578900376
PITG_18404,0.560033381
PITG_18405,-0.363076629
PITG_18407,0.312257212
PITG_18408,0.781891292
PITG_18409,-0.411718422
PITG_18410,-1.01336274
PITG_18411,-0.151528587
PITG_18412,0.363162699
PITG_18413,0.290690458
PITG_18414,-0.980259856
PITG_18416,-0.303406733
PITG_18417,-1.093761528
PITG_18418,
PITG_18420,-0.809081292
PITG_18421,-0.41358685
PITG_18422,0.692845633
PITG_18423,-0.091229765
PITG_18424,-0.054221934
PITG_18427,-0.262765835
PITG_18428,0.153643987
PITG_18429,-1.210155641
PITG_18432,
PITG_18433,
PITG_18434,0.233188553
PITG_18435,-0.827676485
PITG_18437,-0.65709037
PITG_18440,-0.82121899
PITG_18441,-0.200330787
PITG_18442,-0.164170794
PITG_18443,-0.649076792
PITG_18444,0.392592175
PITG_18445,0.577203871
PITG_18446,-0.639387425
PITG_18448,0.290227064
PITG_18449,0.072716499
PITG_18450,0.097324825
PITG_18452,-0.432702232
PITG_18453,-0.040827772
PITG_18455,0.259172051
PITG_18456,0.423531151
PITG_18457,-0.513402841
PITG_18458,-0.965692257
PITG_18459,0.258806994
PITG_18461,0.347869886
PITG_18462,-0.404362678
PITG_18463,-0.991869523
PITG_18464,-0.328224679
PITG_18473,-0.06616305
PITG_18474,-0.17746421
PITG_18475,-0.638661352
PITG_18477,-0.55481978
PITG_18478,-0.385801229
PITG_18479,0.332145094
PITG_18482,-0.329958216
PITG_18484,0.288557288
PITG_18485,
PITG_18486,
PITG_18487,
PITG_18488,-0.016557748
PITG_18489,-0.043564142
PITG_18490,-0.261868917
PITG_18492,0.245694651
PITG_18493,-0.25108733
PITG_18494,-0.128103266
PITG_18495,0.257337048
PITG_18497,-0.676983909
PITG_18498,-0.425257027
PITG_18501,-0.095128595
PITG_18502,
PITG_18503,-0.46009083
PITG_18505,-0.200323179
PITG_18507,-0.150667499
PITG_18508,0.449557472
PITG_18509,-0.307981165
PITG_18510,0.538825453
PITG_18511,0.377981735
PITG_18513,0.090296196
PITG_18517,-0.478081166
PITG_18518,0.227325188
PITG_18519,-0.925287067
PITG_18520,1.494476938
PITG_18521,0.676027772
PITG_18522,0.617445338
PITG_18523,0.596988384
PITG_18524,0.245711815
PITG_18526,-0.207262667
PITG_18527,0.062465431
PITG_18528,-0.19057075
PITG_18529,0.035621063
PITG_18531,-0.203597273
PITG_18532,0.506653036
PITG_18534,-0.216504489
PITG_18535,0.114667076
PITG_18536,-0.172623649
PITG_18537,-0.204613543
PITG_18538,-0.695174462
PITG_18539,-0.283836447
PITG_18540,-0.326650601
PITG_18541,0.366341804
PITG_18542,-0.252613573
PITG_18543,-0.899649054
PITG_18545,0.250306999
PITG_18546,-0.650081479
PITG_18547,-0.412512484
PITG_18548,0.254423366
PITG_18552,-0.347978709
PITG_18553,-0.354125466
PITG_18554,-1.655963407
PITG_18557,0.154761797
PITG_18558,-0.02017582
PITG_18559,0.349935602
PITG_18560,0.453004608
PITG_18561,
PITG_18563,-0.055041287
PITG_18564,
PITG_18565,-0.402413105
PITG_18566,-0.127647309
PITG_18567,-0.442981755
PITG_18568,-0.360459078
PITG_18570,0.131508711
PITG_18571,-0.082567117
PITG_18574,0.111208627
PITG_18575,-0.639597627
PITG_18576,
PITG_18578,0.671946131
PITG_18579,0.114830896
PITG_18580,-0.06463135
PITG_18583,-0.321245958
PITG_18584,
PITG_18592,
PITG_18596,-0.019659815
PITG_18600,-0.196040878
PITG_18602,-0.664290652
PITG_18603,-0.624158838
PITG_18604,-0.768175943
PITG_18605,-0.301533947
PITG_18606,-0.499309642
PITG_18607,-0.010251314
PITG_18608,0.053913975
PITG_18609,0.807942618
PITG_18612,-0.081257753
PITG_18613,0.206084028
PITG_18614,-0.513839375
PITG_18619,0.362988418
PITG_18620,0.341460382
PITG_18621,0.230009117
PITG_18623,-0.979712848
PITG_18624,-0.2794282
PITG_18626,-0.288965136
PITG_18632,-0.357355522
PITG_18633,-0.283163925
PITG_18634,-0.456602331
PITG_18635,0.323287458
PITG_18640,
PITG_18641,-0.63189308
PITG_18642,-0.048772877
PITG_18644,0.006108065
PITG_18648,0.129279967
PITG_18649,-0.317887752
PITG_18650,-0.965765633
PITG_18651,-0.122556061
PITG_18652,0.446762256
PITG_18655,-0.606102236
PITG_18656,0.191880477
PITG_18657,-0.040783199
PITG_18658,-0.344194701
PITG_18659,-0.022553396
PITG_18660,0.20024078
PITG_18662,-0.39658012
PITG_18663,0.408072031
PITG_18664,0.07961811
PITG_18667,0.234946225
PITG_18670,0.531449095
PITG_18671,-0.357358647
PITG_18675,0.175315232
PITG_18677,-0.601537862
PITG_18678,0.082884046
PITG_18680,0.806251963
PITG_18681,0.175776945
PITG_18682,-0.025728364
PITG_18683,1.223207936
PITG_18685,
PITG_18686,-0.410066923
PITG_18687,-0.459236959
PITG_18688,-0.276345921
PITG_18689,
PITG_18690,0.260847035
PITG_18693,-0.18087155
PITG_18694,0.090616506
PITG_18695,-0.368249946
PITG_18696,-0.86581464
PITG_18697,0.160719858
PITG_18701,0.594558351
PITG_18702,-0.264154685
PITG_18705,-0.44567606
PITG_18706,-1.320299868
PITG_18707,-1.812170585
PITG_18708,0.098624137
PITG_18709,0.313050916
PITG_18710,0.108173167
PITG_18711,0.57549804
PITG_18712,-0.783952342
PITG_18713,-0.346820243
PITG_18714,-0.398643284
PITG_18715,-0.157313814
PITG_18716,-0.279261078
PITG_18717,-0.114185568
PITG_18718,0.043416126
PITG_18719,-0.170234678
PITG_18720,-1.43437764
PITG_18721,-0.297429059
PITG_18722,-0.457269455
PITG_18725,0.238823715
PITG_18726,0.131365728
PITG_18727,-0.090607002
PITG_18728,1.556548478
PITG_18731,-0.91042791
PITG_18732,-0.312030603
PITG_18733,0.114020061
PITG_18734,-0.143872174
PITG_18735,-0.462852762
PITG_18736,0.77838545
PITG_18737,0.11503678
PITG_18738,-0.384149265
PITG_18739,-0.197507749
PITG_18741,0.059958564
PITG_18743,-0.011777957
PITG_18744,0.010703315
PITG_18746,-0.293366493
PITG_18747,-0.647989021
PITG_18748,-0.372952972
PITG_18749,0.243025803
PITG_18750,-0.011375728
PITG_18751,0.331728282
PITG_18752,-0.068052465
PITG_18753,-0.095040345
PITG_18754,0.436746282
PITG_18755,0.178843001
PITG_18756,-0.263099045
PITG_18757,0.081604623
PITG_18758,-0.034976296
PITG_18759,-0.378114193
PITG_18761,0.229689362
PITG_18762,0.861437939
PITG_18763,0.135336953
PITG_18764,0.395510648
PITG_18767,0.398824433
PITG_18770,-0.422264571
PITG_18772,-0.353991078
PITG_18773,0.34060896
PITG_18774,
PITG_18775,-0.594920761
PITG_18776,-0.482789775
PITG_18777,
PITG_18778,-0.355461413
PITG_18779,-0.53569193
PITG_18780,0.076860543
PITG_18785,0.084378374
PITG_18786,-0.459735765
PITG_18787,-0.39684014
PITG_18788,-0.971953834
PITG_18789,-1.123563395
PITG_18792,0.095513995
PITG_18793,0.08283479
PITG_18795,0.461211513
PITG_18796,0.381286135
PITG_18797,-0.778106765
PITG_18798,-0.423725803
PITG_18799,0.192091669
PITG_18800,-0.366994419
PITG_18801,0.081083875
PITG_18802,0.131078365
PITG_18806,0.349081192
PITG_18807,-0.037722205
PITG_18808,-0.123426418
PITG_18810,0.474140902
PITG_18813,-0.117375038
PITG_18814,-0.197661407
PITG_18815,0.143160675
PITG_18816,0.480393832
PITG_18820,
PITG_18821,-0.462708073
PITG_18822,0.160649925
PITG_18823,-0.031575664
PITG_18824,-0.167092675
PITG_18825,0.030247599
PITG_18826,-0.387147871
PITG_18828,-0.939979212
PITG_18829,-0.666430827
PITG_18833,-0.531541282
PITG_18834,-0.642503275
PITG_18835,-0.31145007
PITG_18837,0.014092741
PITG_18838,0.179260963
PITG_18841,-0.001617371
PITG_18842,-0.084083149
PITG_18844,-0.288310417
PITG_18845,-0.468854312
PITG_18847,-0.397611678
PITG_18851,0.766473188
PITG_18853,-0.585678465
PITG_18854,0.127816574
PITG_18857,0.59063558
PITG_18859,0.532274111
PITG_18860,0.06020187
PITG_18861,0.312531378
PITG_18862,0.171907419
PITG_18863,-0.292311618
PITG_18867,-0.071586876
PITG_18868,-0.468513542
PITG_18870,0.120759268
PITG_18872,0.128241931
PITG_18873,0.237044436
PITG_18874,0.910095171
PITG_18877,0.595274875
PITG_18880,0.320576355
PITG_18881,-0.289919907
PITG_18882,-0.610651595
PITG_18883,-0.070328306
PITG_18884,0.169112417
PITG_18885,-0.393519291
PITG_18886,0.001187443
PITG_18887,0.12206543
PITG_18888,0.430882569
PITG_18889,0.010392361
PITG_18890,-0.189525232
PITG_18891,0.04368806
PITG_18892,0.277736435
PITG_18893,1.472209488
PITG_18894,-0.70805919
PITG_18895,-0.407069672
PITG_18896,-0.821653019
PITG_18897,-0.125897754
PITG_18898,-0.765944613
PITG_18899,-0.90135524
PITG_18900,-0.448297735
PITG_18902,0.270618562
PITG_18903,-0.055858313
PITG_18905,0.442447266
PITG_18906,0.069005326
PITG_18907,1.302661202
PITG_18908,0.008520413
PITG_18912,-0.570878162
PITG_18913,0.164347145
PITG_18920,-0.299566374
PITG_18922,0.138980213
PITG_18923,-0.364525411
PITG_18927,-0.066159369
PITG_18928,0.693319282
PITG_18929,-0.192276386
PITG_18930,0.149550812
PITG_18931,-0.151634425
PITG_18933,0.133535297
PITG_18934,-1.302554194
PITG_18935,-1.386843422
PITG_18936,0.763833592
PITG_18937,0.093042298
PITG_18939,-0.416584177
PITG_18940,-0.672781116
PITG_18943,-0.018708838
PITG_18947,-1.36666123
PITG_18950,0.474949255
PITG_18951,0.079578983
PITG_18952,1.061940578
PITG_18953,0.078014618
PITG_18955,-0.027576559
PITG_18956,0.401982489
PITG_18957,-0.729421591
PITG_18959,-0.027144872
PITG_18960,0.190478894
PITG_18961,-0.303745484
PITG_18962,-0.238213275
PITG_18963,-0.700294911
PITG_18966,-0.20527136
PITG_18969,-0.214955987
PITG_18972,-0.438957024
PITG_18973,-0.114727007
PITG_18974,-0.320434382
PITG_18975,0.27638995
PITG_18976,0.575234085
PITG_18977,-0.302200439
PITG_18980,0.25656083
PITG_18981,-0.117392353
PITG_18982,-0.118477016
PITG_18983,0.293381163
PITG_18984,-0.008246017
PITG_18986,0.032579123
PITG_18987,-0.201124388
PITG_18990,0.072271442
PITG_18991,-0.599392487
PITG_18992,0.114186604
PITG_18994,0.548553523
PITG_18997,0.200913055
PITG_18998,0.157168449
PITG_18999,0.543825372
PITG_19001,0.271983625
PITG_19002,-0.208998756
PITG_19004,-0.144176645
PITG_19005,-0.220844468
PITG_19006,-0.058986368
PITG_19007,-0.571520832
PITG_19008,0.064238174
PITG_19009,-0.081150345
PITG_19010,0.281949597
PITG_19012,0.410433776
PITG_19013,0.142581703
PITG_19014,
PITG_19015,0.260082857
PITG_19016,0.366627665
PITG_19017,-0.79193391
PITG_19022,-1.122470259
PITG_19023,-0.504932755
PITG_19024,-0.86313624
PITG_19025,0.171146608
PITG_19026,-0.042544749
PITG_19027,0.101749575
PITG_19028,0.084199054
PITG_19029,-0.648415895
PITG_19030,0.075584336
PITG_19031,0.260425248
PITG_19032,-0.667370529
PITG_19036,-0.247096135
PITG_19037,-0.788942257
PITG_19038,0.122501069
PITG_19039,0.001019085
PITG_19040,-0.262235777
PITG_19041,-0.181449703
PITG_19042,-0.935116144
PITG_19043,0.106962497
PITG_19044,-0.522105327
PITG_19045,-0.110014559
PITG_19046,-0.144008568
PITG_19047,-0.019263975
PITG_19048,0.097491266
PITG_19049,-0.085308894
PITG_19053,0.966085136
PITG_19054,-0.884547497
PITG_19055,0.125635264
PITG_19056,-0.920631728
PITG_19060,-0.417243985
PITG_19062,-0.717475929
PITG_19063,-0.368489443
PITG_19064,-0.375876227
PITG_19065,-0.114582337
PITG_19070,0.040805896
PITG_19072,-0.137643612
PITG_19078,-1.220524771
PITG_19080,0.142757284
PITG_19081,-1.391234349
PITG_19084,0.024399011
PITG_19085,-0.079494501
PITG_19086,0.161749417
PITG_19087,-0.490629098
PITG_19088,0.773973426
PITG_19092,
PITG_19093,0.093408157
PITG_19094,1.170478693
PITG_19095,0.148530072
PITG_19096,0.029558212
PITG_19097,0.032436398
PITG_19098,0.002306168
PITG_19099,0.747820845
PITG_19100,0.144606588
PITG_19101,0.209577763
PITG_19102,0.284658763
PITG_19103,0.323302223
PITG_19104,0.295954753
PITG_19105,0.704662026
PITG_19106,-0.153248804
PITG_19107,0.262616899
PITG_19108,-0.173588975
PITG_19109,0.03897148
PITG_19110,0.090767103
PITG_19111,-1.533452005
PITG_19112,0.532026949
PITG_19113,-0.361697094
PITG_19114,0.777994555
PITG_19115,-0.252997121
PITG_19117,0.699747449
PITG_19118,0.289298436
PITG_19119,-0.643820891
PITG_19121,-0.446720268
PITG_19122,-0.709091996
PITG_19123,-0.089800985
PITG_19124,-0.523885224
PITG_19125,0.547927765
PITG_19126,-0.158039225
PITG_19127,-0.219039674
PITG_19128,-0.379878765
PITG_19129,-0.289040096
PITG_19132,0.729739907
PITG_19133,0.2738352
PITG_19134,0.540947303
PITG_19136,-0.064357159
PITG_19137,-0.013546839
PITG_19139,-0.110357412
PITG_19140,1.141786542
PITG_19141,0.365560406
PITG_19142,-0.188943216
PITG_19143,-1.018494325
PITG_19144,-0.425930759
PITG_19145,0.639882742
PITG_19146,-0.237650259
PITG_19147,-0.448216793
PITG_19148,0.509885723
PITG_19149,-0.174463426
PITG_19150,-0.596662743
PITG_19151,0.123537407
PITG_19152,0.589720722
PITG_19153,-0.411040459
PITG_19154,0.536396951
PITG_19155,-0.18158505
PITG_19156,-0.174630721
PITG_19157,-0.906474042
PITG_19158,-0.408046614
PITG_19159,-0.933627917
PITG_19160,-0.949304544
PITG_19161,-0.164394323
PITG_19162,0.049892449
PITG_19163,0.319215678
PITG_19164,-0.08741847
PITG_19165,-0.365165107
PITG_19166,0.258336868
PITG_19167,0.333750608
PITG_19168,-0.212550032
PITG_19173,0.138291074
PITG_19174,-0.658991956
PITG_19175,-0.866414369
PITG_19176,-0.072179418
PITG_19177,-0.392363771
PITG_19178,0.331657086
PITG_19179,-0.623133054
PITG_19180,-0.786412688
PITG_19181,0.308274026
PITG_19182,-0.316513734
PITG_19183,0.154397613
PITG_19184,-1.120854657
PITG_19188,0.493941819
PITG_19189,0.015946004
PITG_19191,-0.468009853
PITG_19193,-0.112225887
PITG_19198,-0.249764386
